Hour 0,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,target
0.268833333,0.294166667,0.2665,0.834,0.302,0.262333333,0.4015,2.131633333,2.1378,1.440433333,1.742666667,1.061133333,1
0.818766667,0.362433333,0.3343,0.2989,0.351,0.2923,0.311666667,0.315566667,0.952,2.231766667,1.205133333,2.203,1
0.275866667,0.3182,0.288866667,0.296933333,0.279433333,0.2854,0.9443,1.672966667,1.020566667,0.527966667,0.4956,0.582066667,0
0.406966667,0.292866667,0.286966667,0.313733333,0.797266667,0.401933333,1.154866667,2.1373,1.413833333,1.352333333,1.497766667,2.041666667,1
0.2697,0.2949,0.265966667,0.272733333,0.296366667,0.263033333,0.643866667,1.9198,2.654733333,1.520666667,1.735533333,1.323133333,1
0.319433333,0.3305,0.286966667,0.292133333,0.3372,0.357166667,1.142933333,1.964,2.061966667,1.938633333,2.6426,1.502866667,1
0.3082,0.3025,0.2969,0.3,0.288633333,0.306066667,1.186233333,1.5631,1.3439,0.7189,0.282333333,0.3172,0
0.280033333,0.270933333,0.2901,0.334066667,0.2649,0.849733333,0.8313,2.048166667,1.448266667,1.433833333,0.5365,0.3729,1
0.281466667,0.313466667,0.2774,0.660866667,0.6715,0.2839,1.375333333,2.242366667,1.4423,1.326733333,1.339133333,1.2999,0
0.344766667,0.310166667,0.308733333,0.369433333,0.303366667,0.312133333,0.609366667,2.109233333,1.6128,1.8924,2.770066667,2.0014,1
0.330133333,0.2662,0.3055,0.318666667,0.260166667,0.320233333,0.3113,0.265166667,0.309766667,0.794033333,0.7739,0.3045,0
3.334666667,1.439,1.4083,1.4122,1.457,0.438966667,0.3475,0.567466667,0.5914,1.636066667,1.762866667,0.956733333,1
0.418466667,0.457,0.4133,0.791433333,0.596066667,0.4284,0.9427,0.930366667,2.986133333,1.732566667,0.796033333,0.576533333,1
0.999766667,0.307166667,0.401233333,0.348866667,0.317666667,0.2788,1.005066667,2.116,2.084266667,1.488666667,1.547766667,1.781766667,0
0.4332,0.814333333,0.277566667,0.2602,0.220266667,0.4085,0.764666667,0.263966667,1.042533333,0.349333333,0.403433333,0.9947,1
0.378766667,0.316266667,0.2783,0.309466667,0.218133333,0.329233333,0.732933333,1.8391,1.326766667,1.191066667,0.291333333,0.287933333,0
0.511066667,0.438233333,0.415966667,0.4277,0.427166667,0.423166667,0.4031,1.0148,1.834966667,1.665633333,1.725433333,1.503133333,0
0.3472,0.3643,0.3389,0.3558,0.349866667,0.3187,0.369466667,0.302866667,1.471133333,0.366166667,1.4741,1.957766667,1
0.2124,0.797466667,0.1918,0.2315,0.178633333,0.201333333,0.3581,1.304366667,1.4244,0.7701,0.233066667,0.368733333,0
0.2239,0.3166,0.212766667,0.3179,0.817166667,0.2919,0.760666667,1.616266667,1.949133333,1.336133333,1.286766667,0.8702,1
1.208333333,0.308366667,0.605533333,0.487366667,0.8913,0.2724,0.326133333,0.5486,0.434733333,0.585866667,2.933266667,2.7022,1
0.314133333,0.216833333,0.222633333,0.3064,0.2128,0.219433333,0.296433333,1.737,1.4925,1.326,0.779,0.211266667,0
0.341733333,0.234066667,0.3092,0.285833333,0.296933333,0.293866667,0.8336,1.417933333,0.465766667,1.9763,0.910766667,0.948333333,0
0.287933333,0.205033333,0.298,0.262,0.259833333,0.254566667,0.251233333,0.2963,0.262833333,1.14,0.279033333,0.2627,0
0.3786,0.435766667,0.330166667,0.3643,0.4013,0.389966667,0.392466667,1.143333333,1.614433333,1.710533333,0.622933333,0.601133333,0
1.982433333,1.2445,0.624466667,0.2009,0.187966667,0.2007,0.197566667,0.334066667,1.456533333,1.432266667,1.5104,1.1943,0
0.214466667,0.190666667,0.1855,0.2226,0.194733333,0.1502,0.234066667,0.222566667,0.150666667,0.219166667,0.199466667,0.169833333,0
1.024866667,0.547766667,0.3143,0.227133333,0.310733333,0.262733333,0.3305,0.269166667,0.253766667,0.314533333,0.276,0.3081,0
0.2415,0.207233333,0.179,0.2313,0.1873,0.213966667,0.644166667,1.719533333,1.723833333,0.2502,0.225533333,0.1619,0
0.456033333,0.312333333,0.3036,0.250733333,0.261833333,0.2741,1.222933333,1.785166667,1.786166667,1.449266667,2.7049,1.303233333,1
0.3841,0.264133333,0.286133333,0.29,0.2602,0.301866667,0.251633333,1.022333333,0.319033333,0.3694,0.921633333,1.458766667,1
0.772133333,0.3366,0.968333333,0.310666667,0.2142,0.2632,0.619233333,1.908566667,1.439566667,0.590233333,0.359766667,0.337566667,0
3.340566667,2.916,2.879433333,1.121733333,1.134233333,1.1941,1.5761,1.141066667,1.315166667,2.226033333,1.736366667,1.008566667,1
0.295733333,0.291066667,0.289466667,0.6756,0.4734,0.3116,0.630533333,2.0701,2.596133333,1.8766,1.5255,1.487133333,1
0.433933333,0.336533333,0.298933333,0.296933333,0.296166667,0.288533333,1.0052,2.314966667,2.2127,2.333966667,1.770233333,1.871966667,1
1.142766667,1.134466667,0.363733333,0.6868,0.5795,0.273066667,0.302233333,0.3007,0.651366667,1.065233333,1.775533333,1.4052,1
0.360633333,0.642433333,0.8002,0.384466667,0.327666667,0.368333333,0.895933333,2.2209,1.463566667,1.4944,2.364066667,1.736366667,1
0.552366667,0.7627,0.302833333,0.3534,0.3145,0.320266667,1.2356,3.385333333,1.882833333,1.8891,1.432333333,1.612533333,1
0.370433333,0.477633333,0.3412,0.386733333,0.378033333,0.439333333,1.1876,2.9721,1.7274,3.2096,1.847266667,0.992933333,1
0.337766667,0.307066667,0.2932,0.309033333,0.277566667,0.5176,1.1312,1.8918,2.27,1.4351,1.434633333,1.697966667,1
0.3399,0.3709,0.339166667,0.3551,0.370933333,0.307633333,0.680666667,2.479966667,2.2063,1.940233333,1.419133333,1.3825,1
0.3792,0.365133333,0.400366667,0.8948,0.333933333,0.351433333,0.606566667,2.236566667,1.8035,1.4182,1.719566667,0.7382,1
1.845,1.567733333,1.001966667,0.598066667,0.337066667,0.365033333,0.287166667,0.305866667,0.528033333,1.120933333,1.138466667,1.027,1
0.332566667,0.296966667,0.306066667,0.2805,0.451266667,0.812633333,0.811733333,2.630533333,2.041833333,1.357633333,1.3516,1.317633333,1
0.359733333,0.3667,0.488733333,0.650133333,0.356633333,0.336233333,0.328133333,1.017933333,2.871466667,2.467466667,0.978733333,2.349833333,1
0.340833333,0.321966667,0.324233333,0.3435,0.328566667,0.833166667,0.991,2.5218,1.436,1.469,0.4504,0.288433333,1
0.347466667,0.283933333,0.290066667,0.320266667,0.2866,0.289166667,1.635133333,2.7165,2.548633333,1.906,1.3256,1.910066667,1
0.341266667,0.2937,0.298166667,0.355433333,0.298766667,0.712766667,1.461466667,2.495233333,2.817466667,1.9803,1.3658,1.3302,1
0.3277,0.326633333,0.272266667,0.261133333,0.261966667,0.5269,1.1724,2.1492,2.160466667,1.505689655,1.4796,3.4953,1
1.5946,0.992133333,0.5102,0.5337,0.484966667,0.498533333,0.4811,0.483833333,0.486,0.452466667,0.528333333,1.4403,1
0.418733333,0.354333333,0.382866667,0.369333333,0.372633333,0.347333333,1.8482,1.598066667,1.393833333,1.3409,0.9049,0.979766667,1
0.3106,0.3338,0.322833333,0.2761,0.638066667,0.4625,0.678666667,2.257033333,2.026033333,1.551733333,2.215966667,1.849,1
0.284,0.296033333,0.267366667,0.277233333,0.305,0.821566667,0.391733333,1.928033333,1.9052,1.5211,2.071833333,1.781733333,1
1.516133333,0.995066667,0.329766667,0.332533333,0.396866667,0.309933333,0.305633333,0.338666667,0.327633333,0.8662,1.147633333,1.025733333,1
0.3115,0.259166667,0.3292,0.308866667,0.2648,0.332433333,0.306666667,0.268533333,0.3262,0.2918,0.944466667,0.646366667,0
0.340366667,0.331433333,0.3894,0.518066667,0.672333333,0.327033333,1.0243,3.011966667,1.4742,1.481333333,1.550533333,1.512666667,1
0.4273,0.4592,0.448,0.403766667,0.4554,0.393766667,0.962666667,2.0542,1.667866667,1.426533333,1.753366667,1.290533333,0
0.359266667,0.329833333,0.292433333,0.369533333,0.386566667,1.001666667,0.894666667,2.4942,1.433133333,1.466566667,1.549866667,2.185,1
0.279633333,0.799133333,0.277566667,0.270466667,0.283833333,0.2823,0.299066667,2.1687,1.4546,1.3122,0.402233333,0.344666667,0
0.503833333,0.327266667,0.856,0.330566667,0.2686,0.292933333,1.3277,1.833266667,1.527666667,1.356733333,2.3863,1.410366667,1
0.880266667,0.444766667,0.382633333,0.313333333,0.367533333,0.3112,1.137733333,1.460666667,1.586866667,1.394366667,1.8354,0.919,1
0.3763,0.397233333,0.382233333,0.385,0.379533333,0.336366667,1.0338,1.606433333,2.3067,2.398033333,1.489566667,1.510866667,1
0.200233333,0.1694,0.221966667,0.189966667,0.167266667,0.1934,0.485966667,1.652033333,1.2737,1.2339,0.618,0.1793,0
0.3426,0.330933333,0.2887,0.367666667,0.2647,0.367666667,0.699366667,1.6098,0.392133333,0.4503,1.052733333,0.765266667,0
0.639466667,0.347066667,0.865066667,0.332633333,0.3246,0.290933333,0.581766667,1.513066667,1.430066667,1.407666667,1.3794,1.375233333,0
1.1096,0.2731,0.189633333,0.222666667,0.2311,0.1834,0.220833333,0.477666667,0.620633333,0.7864,1.791366667,1.811933333,0
0.8669,0.27,0.239033333,0.265833333,0.295633333,0.205866667,0.303066667,1.5721,1.417666667,1.303333333,0.458833333,0.309966667,0
0.325333333,0.1868,0.303666667,0.260366667,0.274766667,0.251566667,0.224633333,0.3198,0.9441,0.821266667,0.298,1.234066667,0
0.497166667,0.6503,0.4663,0.353233333,0.395266667,0.380266667,0.4553,0.936066667,0.6037,0.577633333,0.497633333,1.036133333,0
0.9433,0.163833333,0.1744,0.166733333,0.1752,0.170033333,0.151066667,0.216166667,1.552766667,1.454066667,2.3496,1.202766667,0
0.176733333,0.2194,0.188066667,0.164833333,0.2377,0.130466667,0.213866667,0.228833333,0.144566667,0.225266667,0.1513,0.1868,0
0.836633333,0.339166667,0.2909,0.793633333,0.6336,0.327766667,0.319366667,0.5228,0.533833333,1.121533333,0.4328,0.362266667,0
1.1578,0.2223,0.2961,0.283,0.3174,0.200333333,0.3201,0.267933333,0.3123,0.211633333,0.319033333,0.7287,0
0.399166667,0.336933333,0.3598,0.3748,0.4922,0.8374,1.2214,2.1035,1.882066667,1.189233333,0.984833333,0.2073,0
0.447933333,0.538766667,0.3483,0.2774,0.326333333,0.960133333,0.308266667,0.266633333,0.504133333,0.398433333,0.5288,2.299066667,1
0.654233333,0.351633333,0.357633333,0.3132,0.328933333,0.305433333,1.161633333,2.4623,1.473433333,1.5693,1.710566667,3.0472,1
0.336833333,0.3358,0.3402,0.279233333,0.256666667,0.2604,0.6287,1.749333333,1.4405,2.193433333,0.970466667,1.7899,0
1.3573,1.341733333,0.462,0.289866667,0.2916,0.244,0.308333333,1.9449,2.595733333,1.595,1.855266667,1.371433333,1
0.731566667,0.4102,0.427933333,0.386366667,0.387,0.447433333,1.176333333,2.4155,2.2313,1.481033333,1.5534,2.6644,1
0.3261,0.274966667,0.270466667,0.265766667,0.8464,0.319733333,0.665766667,2.116833333,1.625933333,1.378633333,1.336066667,1.300733333,1
0.298833333,0.2977,0.3111,0.314466667,0.286266667,0.306066667,0.8389,1.952966667,2.071966667,2.081666667,1.4758,1.511566667,1
0.2934,0.305266667,0.291733333,0.2938,0.5143,0.550033333,1.036066667,2.494733333,1.379433333,1.327833333,1.325233333,1.3325,0
1.074166667,0.3762,0.4166,0.426233333,0.360533333,0.433266667,1.842066667,2.9812,1.569933333,1.43,2.038433333,2.106633333,1
0.360633333,0.303,1.015433333,0.3011,0.377766667,0.287166667,0.617933333,1.9829,1.927866667,1.406133333,1.366666667,1.451566667,0
0.401233333,0.412966667,0.440966667,0.3288,0.332233333,0.436266667,1.113466667,2.0124,1.8972,1.583966667,1.632933333,1.8261,1
1.3832,0.369766667,0.3086,0.270833333,0.3007,0.289933333,0.817066667,2.0615,2.091066667,1.356333333,1.316866667,1.2071,0
0.3416,0.316866667,0.334266667,0.3154,0.342166667,0.312333333,1.019033333,2.2243,2.0385,1.437266667,1.540433333,0.6823,1
2.171433333,1.4017,1.371066667,0.885533333,0.351233333,0.3468,0.3306,0.3239,0.783733333,1.174133333,1.3366,0.975133333,1
0.281033333,0.346066667,0.328466667,0.581866667,0.6005,0.3533,0.8715,2.627533333,1.5821,1.3828,1.308866667,1.3804,1
0.946166667,0.886466667,0.278633333,0.300266667,0.280033333,0.2869,0.292966667,1.4953,2.7791,1.475566667,2.842833333,3.249,1
0.325033333,0.347066667,0.334133333,0.693333333,0.537533333,0.319233333,0.822166667,2.014866667,2.431333333,1.4515,1.4286,1.396266667,1
0.439866667,0.329,0.397166667,0.333866667,0.676733333,0.738033333,0.541133333,2.048633333,2.9002,1.456433333,1.511333333,1.567933333,1
0.420033333,0.404366667,0.3647,0.314466667,0.292433333,1.0678,1.686566667,2.329833333,1.4504,1.434466667,1.3697,1.3831,1
1.052933333,0.268633333,0.3152,0.262433333,0.253166667,0.261033333,0.888633333,3.043933333,2.947033333,1.486266667,1.392266667,1.419533333,1
1.391233333,1.363333333,1.348766667,1.356133333,1.339033333,1.365133333,1.346,1.3188,1.616733333,2.076466667,1.8046,1.9794,1
0.569233333,0.2867,0.3025,0.359,0.3393,0.295166667,1.0412,2.909333333,1.422766667,1.3833,1.4215,1.386833333,1
0.582866667,0.272533333,0.3039,0.285933333,0.768566667,0.347133333,1.731533333,2.1025,1.3492,1.2241,1.790633333,1.4723,1
0.294433333,0.333766667,0.299233333,1.029933333,0.278966667,0.3494,0.299866667,0.802866667,1.310533333,2.046466667,2.1527,1.884233333,1
1.688933333,1.538433333,1.4987,0.357366667,0.280033333,0.294933333,0.2679,0.373133333,1.661133333,3.3291,1.5265,1.2747,1
0.429666667,0.3202,0.562966667,0.674733333,0.306333333,0.387833333,0.648033333,1.964333333,1.428266667,1.486266667,1.520566667,1.535566667,1
0.303733333,0.262666667,0.342466667,0.302033333,0.2712,0.346966667,0.285633333,0.2877,0.3351,0.275633333,0.297266667,0.840833333,0
0.470933333,0.341133333,0.315233333,0.328966667,0.371766667,0.322233333,1.036633333,0.9538,1.712933333,1.4227,1.908366667,2.777666667,1
0.500566667,0.578933333,0.6049,0.5354,0.5331,0.5196,0.903633333,1.648466667,1.2019,0.463833333,0.371233333,0.462833333,0
0.3946,0.3522,0.8861,0.423466667,0.298766667,0.362733333,1.006966667,1.9865,1.8532,1.382033333,1.378,1.364366667,1
0.3496,0.340633333,0.316433333,0.359533333,0.334966667,0.348166667,0.525166667,1.223166667,1.356733333,1.365566667,1.328033333,0.668566667,0
0.461733333,0.295566667,0.317666667,0.2962,0.2908,0.289766667,0.731733333,1.911333333,1.865933333,1.771933333,0.5621,0.2638,0
0.409333333,0.3851,0.357533333,0.365566667,0.373333333,0.3569,1.316866667,2.080466667,2.322133333,1.726633333,1.431033333,1.331233333,0
0.394333333,0.354,0.379633333,0.345866667,0.3608,1.104433333,0.639833333,1.982933333,1.8605,2.017066667,1.280433333,0.504633333,1
1.566533333,0.2582,0.2303,0.225033333,0.207333333,0.1663,0.9539,1.029866667,1.9974,0.682833333,0.2566,0.834566667,0
0.748833333,0.5468,0.4646,0.515333333,0.785966667,0.395333333,0.207866667,0.5993,0.8918,1.317966667,1.7995,1.711533333,1
0.410933333,0.286033333,0.296133333,0.289133333,0.750666667,0.653566667,0.604866667,0.802666667,1.330733333,1.420166667,0.773933333,1.281166667,0
0.3417,0.274066667,0.3196,0.347466667,0.776966667,0.710566667,1.577633333,0.8551,1.640933333,1.365366667,0.510566667,0.253166667,0
0.256,0.2886,0.350333333,0.275733333,0.2684,0.290933333,0.590366667,1.4597,1.7753,1.5733,0.218466667,0.301033333,0
2.553166667,1.384133333,1.259233333,0.801933333,0.835366667,0.7728,0.811333333,0.810133333,1.232166667,1.992066667,1.102666667,1.1862,1
2.058533333,1.4714,0.7849,0.2049,0.193866667,0.205466667,0.2071,0.158666667,0.401133333,1.370133333,2.827066667,2.419766667,0
0.221833333,0.222766667,0.1411,0.208266667,0.215833333,0.156866667,0.212333333,0.1644,0.182833333,0.177266667,0.222466667,0.1744,0
0.307033333,0.339466667,0.279333333,0.360433333,0.443966667,0.98,0.3284,0.537366667,0.4233,0.288633333,0.393,0.807633333,0
0.476566667,0.3296,0.258333333,0.252,0.282233333,0.309066667,0.264866667,0.264433333,0.280266667,0.294,0.347733333,1.226566667,0
0.477566667,0.894033333,0.233433333,0.271133333,0.281333333,0.2492,1.180333333,1.801566667,1.7972,1.295433333,0.813766667,0.247266667,0
0.492833333,0.501366667,0.5114,0.402266667,1.0105,0.483066667,1.278433333,1.985166667,1.665366667,1.512366667,1.5674,0.821033333,1
0.827833333,0.3378,0.304466667,0.326566667,0.3319,0.242966667,0.6644,1.373033333,1.788633333,1.3577,1.366033333,1.1151,0
0.3932,0.408366667,0.380733333,0.351,0.239333333,0.305,0.812266667,2.0184,1.505366667,1.108233333,0.310566667,0.228966667,0
0.387366667,0.299266667,0.3085,0.293666667,0.783766667,0.408633333,0.700766667,2.484233333,1.0849,0.8876,0.400466667,0.640366667,1
0.494366667,0.457,0.4382,0.4653,0.480733333,0.4446,1.1206,2.555266667,1.984233333,1.5631,1.569533333,1.884433333,1
0.3787,0.330466667,0.311366667,1.0003,0.341433333,0.3051,1.437166667,2.430433333,1.6612,1.3905,1.382266667,1.037466667,1
0.365266667,0.306233333,0.3183,0.347066667,0.310966667,0.857133333,0.6012,2.528566667,2.045433333,1.839,1.9892,3.226633333,1
0.308433333,0.9748,0.2683,0.307866667,0.287633333,0.264266667,0.895066667,2.1742,1.437733333,1.324666667,0.646966667,0.902533333,1
0.3915,0.408966667,0.411166667,0.3804,0.395933333,0.4515,0.771233333,2.1404,1.6225,1.840233333,1.833833333,2.470933333,1
0.397766667,0.305466667,0.314066667,0.3756,0.294533333,0.838766667,0.962566667,2.320733333,2.656633333,1.4594,1.417966667,1.365266667,0
0.327366667,0.309133333,0.431166667,0.3812,0.3765,0.341166667,0.794533333,2.1444,1.971433333,0.9704,1.866233333,1.344366667,0
0.319033333,0.275066667,0.299566667,0.2882,0.2917,0.286266667,0.826533333,2.7895,2.075666667,1.5885,1.413733333,1.627566667,1
2.6714,2.330266667,2.4747,0.498633333,0.801633333,0.279966667,0.329166667,0.307233333,0.295433333,0.618133333,1.151733333,1.393533333,1
0.3542,0.3569,0.345233333,0.3621,0.8125,0.3484,0.8071,2.378833333,2.4007,1.9556,1.3544,1.0613,0
0.3238,0.292266667,1.026833333,0.300733333,0.279133333,0.337566667,1.222166667,2.455233333,1.683233333,1.5805,1.462966667,0.905666667,0
1.1169,1.103066667,1.1236,1.235566667,1.8691,1.13,0.935966667,0.872733333,1.2493,1.2794,3.280966667,2.1428,1
0.3817,0.356233333,0.330466667,1.120566667,0.355233333,0.319133333,0.621566667,3.388566667,2.451233333,1.8796,1.444,1.520466667,1
0.295033333,0.307433333,0.3292,0.2972,0.310966667,0.783466667,0.8216,2.8514,1.503566667,1.447666667,1.0434,0.9025,0
1.5622,0.825866667,0.531066667,0.500633333,0.490366667,0.582233333,3.326466667,2.419866667,0.335,0.343966667,0.3553,0.989366667,1
0.5622,0.3667,0.3077,0.314033333,0.924933333,0.415666667,0.309733333,0.357533333,1.198566667,1.6958,1.9809,1.509133333,1
0.386466667,0.3705,0.359466667,0.372433333,0.392766667,0.4008,1.140033333,0.3862,0.358566667,0.637566667,0.7396,0.783266667,0
0.374566667,0.386666667,0.398166667,0.379466667,0.440266667,0.4183,0.995633333,2.500966667,2.461433333,2.004066667,1.552733333,1.653266667,1
0.786966667,0.729933333,0.772166667,0.771933333,0.748533333,0.771633333,1.304333333,0.969933333,1.9546,2.015233333,1.389533333,0.278866667,1
1.1906,0.475033333,0.293,0.279333333,0.318166667,0.6108,0.594766667,0.274,0.762533333,0.45,0.795466667,1.450333333,1
0.369433333,0.312166667,0.290833333,0.299233333,0.276866667,0.264,1.637466667,1.950333333,1.362966667,1.351366667,1.3597,1.3736,0
0.312833333,0.402133333,0.3346,0.299633333,0.900633333,0.338766667,1.5128,1.648066667,2.039266667,1.607066667,1.428533333,1.486,0
0.224566667,0.2228,0.197233333,0.2225,0.216033333,0.192833333,0.227,0.8112,1.252233333,0.464266667,0.203533333,0.227033333,0
0.343833333,0.345266667,0.3294,0.3792,0.330066667,0.412933333,1.202733333,1.794833333,1.4098,1.448733333,1.527033333,0.4013,0
0.4703,0.435766667,0.406533333,0.4497,1.0084,0.4641,0.391666667,1.8636,1.545733333,1.497466667,1.412166667,1.539733333,1
0.393333333,0.372633333,0.392866667,0.424666667,0.311166667,0.356066667,1.2841,2.072633333,1.8254,2.351166667,1.184,0.398066667,1
0.581566667,0.2627,0.301666667,0.2692,0.288866667,0.2642,1.1144,1.702033333,2.181366667,1.771,1.871433333,1.360166667,1
0.373,0.291566667,0.313633333,0.917433333,0.3261,0.2688,0.5595,1.795866667,1.0599,0.3105,0.919266667,0.3581,1
0.3246,0.399766667,0.8938,0.219333333,0.2274,0.251166667,0.238133333,0.349366667,1.8082,2.0031,1.482733333,2.570966667,1
1.875533333,1.767666667,1.956666667,1.4462,0.349933333,0.430766667,0.343266667,0.375266667,0.4897,1.7532,1.490233333,0.651466667,1
0.2939,0.2673,0.214433333,0.2185,0.219666667,0.777933333,0.4447,0.274666667,0.658933333,1.187333333,2.195133333,1.596833333,1
0.494466667,0.416133333,0.263633333,0.252833333,0.260866667,0.2523,1.5332,2.341066667,1.6142,1.569833333,1.299433333,0.223466667,0
0.222066667,0.3473,0.277133333,0.2712,0.2704,0.271133333,1.0902,1.622566667,1.977966667,2.012733333,1.404766667,1.3286,0
0.915533333,0.894966667,1.311633333,0.798366667,0.767866667,0.7974,0.792833333,0.704133333,1.957566667,1.933633333,1.519966667,1.3837,1
0.495466667,0.241633333,0.264866667,0.281466667,0.217266667,0.2674,0.451666667,1.375066667,1.258666667,0.359766667,0.2329,0.2467,0
0.436766667,0.8889,0.2648,0.317733333,0.2783,0.303833333,0.2845,0.561566667,1.314966667,0.484366667,0.3049,0.3604,0
0.3463,0.329166667,0.3313,0.341333333,0.283,1.041366667,0.427433333,0.356733333,0.4076,0.2983,0.3695,0.37,0
0.7512,0.598533333,0.397,0.465666667,0.330766667,0.2789,0.3542,0.278366667,0.794933333,0.735733333,0.5718,0.301833333,0
1.6635,0.5608,0.283066667,0.175633333,0.151466667,0.189833333,0.161033333,0.660333333,1.982533333,1.678766667,1.597933333,1.7586,0
0.162633333,0.2153,0.2012,0.1739,0.2022,0.189933333,0.177,0.2185,0.211966667,0.148666667,0.2238,0.155333333,0
1.584166667,2.0914,0.6325,0.746233333,0.289,0.367466667,0.3639,0.304533333,0.606166667,1.511166667,0.338833333,0.6551,0
0.297633333,0.332933333,0.263866667,0.302466667,0.318566667,0.3097,0.2612,0.965066667,1.516566667,1.376333333,1.342033333,0.2498,0
0.3886,0.217333333,0.200066667,0.802066667,0.233633333,0.1669,0.1809,0.225666667,0.256133333,0.515433333,0.993533333,2.173366667,1
0.3522,0.263,0.286366667,0.3109,0.2609,0.277066667,1.534933333,1.963266667,1.416533333,1.410633333,0.6771,0.910633333,0
0.3526,0.384466667,0.290833333,0.2979,0.305566667,1.037333333,0.827666667,2.7293,1.656066667,1.349333333,1.4192,1.7684,1
0.418566667,0.314133333,0.264866667,0.9835,0.2645,0.3104,0.631566667,1.914066667,1.449033333,0.551466667,0.520833333,1.34,0
0.299333333,0.246466667,0.860066667,0.2673,0.2867,0.2635,0.8768,2.2358,3.119933333,3.227133333,4.085766667,2.4456,1
0.417733333,0.374233333,0.364833333,0.3913,0.385566667,0.5092,1.418033333,1.050933333,3.012,1.9642,1.445433333,1.405166667,1
2.2245,1.429333333,1.421833333,1.452666667,1.436633333,1.786666667,1.735566667,3.377366667,3.1905,3.124233333,2.264333333,1.516566667,1
0.907966667,0.313533333,0.290733333,0.352866667,0.302566667,0.293966667,0.327366667,0.666366667,1.2065,0.480366667,0.8764,1.435166667,1
0.3263,0.300066667,0.291833333,0.313666667,0.298266667,0.2906,1.132833333,2.525133333,2.2839,1.8623,1.3458,1.386,1
0.457766667,0.357,0.428866667,0.358733333,0.431533333,0.452166667,2.2449,2.844233333,2,1.924233333,1.4212,1.4336,1
0.2977,0.340566667,0.319166667,0.653666667,0.532333333,0.321966667,0.5793,2.44,2.215866667,1.9841,1.757533333,1.903033333,1
0.371733333,0.3329,0.4126,0.3131,0.362766667,0.362333333,1.040733333,0.3727,0.3803,0.3763,0.328966667,0.300066667,0
0.938366667,0.2737,0.2887,0.294533333,0.2612,0.313633333,0.269966667,0.536533333,1.973566667,1.425766667,1.4114,1.8255,1
0.640533333,0.431733333,0.280566667,0.309233333,0.615633333,0.539,0.673533333,2.510066667,1.7684,1.357433333,1.3431,1.383533333,0
0.3982,0.358233333,0.338766667,0.350533333,0.2926,0.3624,0.697666667,2.208266667,2.5123,1.4936,1.726766667,1.412233333,1
0.3677,0.294066667,0.328466667,0.325533333,0.5885,0.742166667,0.9257,2.757133333,1.453666667,1.348933333,1.399833333,1.4121,1
1.882466667,3.3494,1.587266667,1.6622,2.215766667,1.996733333,1.3033,1.620033333,1.890566667,2.549066667,3.6289,2.471,1
0.286933333,0.267066667,0.281866667,0.273966667,0.274133333,0.444566667,1.300266667,2.9821,1.941333333,1.334233333,1.3287,1.317766667,1
1.016766667,0.341733333,0.3305,0.368566667,0.325266667,0.317433333,0.8286,1.979766667,2.657566667,1.497633333,1.960166667,1.620266667,1
0.3283,0.2895,0.330166667,0.3165,0.922966667,0.327266667,1.376,1.960333333,2.257133333,1.411266667,1.387633333,1.4512,1
1.513633333,1.1187,0.2872,0.3238,0.314333333,0.479866667,0.487133333,0.973366667,2.610333333,2.065433333,0.813533333,0.286133333,1
0.969,0.659633333,0.636466667,0.654366667,0.549166667,0.2838,0.302,0.6729,0.886133333,0.7844,2.3414,1.386133333,1
0.2517,0.2945,0.251466667,0.251866667,0.295466667,0.2523,0.571233333,0.476366667,2.162366667,0.547633333,0.757611111,1.333333333,0
0.4308,0.382066667,0.3785,0.385566667,0.409533333,1.032266667,0.801833333,1.397833333,2.257366667,2.4321,1.7429,1.632933333,1
0.514,0.3001,0.2762,0.2893,0.270833333,0.282633333,0.634,1.270066667,1.783066667,1.397266667,1.703166667,1.382633333,1
1.353433333,0.9716,0.319433333,0.2711,0.272266667,0.266666667,1.1839,2.423466667,1.3877,1.324833333,1.9439,3.142733333,1
0.3024,0.3151,0.984333333,0.263766667,0.304866667,0.2747,0.687266667,1.785733333,2.1597,1.612033333,1.962733333,1.7051,1
0.347233333,0.318833333,0.4117,0.380266667,0.331833333,0.319066667,1.0988,2.053033333,2.006233333,1.944233333,1.441866667,1.780533333,1
0.2829,0.2472,0.266166667,0.276033333,0.259433333,0.261866667,0.701133333,1.8215,1.332533333,1.2977,1.2908,0.892833333,0
0.707666667,0.683766667,0.3118,0.305566667,0.320666667,0.354833333,0.8517,1.9829,1.673333333,1.415566667,1.2219,0.316633333,0
1.452433333,1.447833333,1.4468,1.405966667,1.485366667,1.566866667,2.7146,2.5113,1.4969,0.914166667,0.384133333,0.396333333,1
0.391366667,0.3883,0.870766667,0.530866667,0.352966667,0.301066667,0.646966667,2.041133333,1.739433333,1.8058,3.585466667,1.221666667,1
0.315,0.272133333,0.313866667,0.301333333,0.3141,0.268533333,0.3071,0.9975,0.770366667,0.821233333,0.393866667,2.256033333,0
0.296566667,0.803266667,0.273766667,0.3291,0.222833333,0.3491,0.235133333,0.8256,1.958633333,2.185066667,1.665833333,0.9463,1
1.221866667,0.373866667,0.435866667,0.796666667,0.3512,0.390966667,0.3284,0.3874,0.874666667,0.7244,3.7628,2.87,0
